Frame number,1661
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.213,-26139.9,-19945.1,-903.783,13397.4,13916.5,-7612.18
0.214,-26289.5,-19900.8,-877.969,13428.7,13796.3,-7660.69
0.215,-26311.6,-19990.6,-915.304,13436.1,13704.9,-7661.45
0.216,-26338.6,-19950.3,-913.826,13608.4,13545.9,-7665.99
0.217,-26412,-19964.2,-964.794,13500.7,13629.1,-7711.25
0.218,-26259.4,-20010.3,-983.863,13495.5,13796.4,-7812.96
0.219,-26277.4,-19918.2,-907.845,13499.3,13719.5,-7868.84
0.22,-26366.9,-19802,-912.425,13382.5,13826.6,-7933.89
0.221,-26389.6,-19859.5,-973.879,13532.1,14022.7,-7895.65
0.222,-26315.1,-19890.3,-876.443,13559,13952.3,-7938.68
0.223,-26197.9,-19907.7,-892.245,13553.8,13910.2,-7943.46
0.224,-26352.1,-19950.7,-840.565,13362.2,14042.5,-8026.17
0.225,-26321.3,-19768.5,-783.583,13529.6,13965.1,-8109.37
0.226,-26242.7,-19628.5,-891.572,13641.3,14025,-8144.55
0.227,-26267.4,-19663.7,-979.341,13500.8,14105,-8062.06
0.228,-26276.6,-19847.7,-934.078,13588.3,14117.6,-8072.29
0.229,-26190.3,-19840.1,-871.858,13534.1,14174.2,-8143.9
0.23,-26255.4,-19807.3,-845.02,13634.9,14203.1,-8049.76
0.231,-26511,-19804.6,-849.299,13595.2,14135.5,-8002.36
0.232,-26287.1,-19802.1,-824.57,13666.3,14249.7,-8050.71
0.233,-26061.4,-19520.5,-754.984,13647.1,14097.1,-8201.19
0.234,-26086.9,-19536.2,-732.044,13714.8,14163.8,-8136.11
0.235,-26226.8,-19593.6,-686.03,13735.8,14158.4,-8149.61
0.236,-26228,-19347.9,-803.253,13520.2,14078.9,-8073.57
0.237,-25981.8,-19599.5,-827.03,13518.2,14124.2,-8153.25
0.238,-26114.4,-19620.5,-774.199,13591.2,14162.5,-8127.47
0.239,-26183.2,-19527.2,-698.322,13543.2,14309,-8172.99
0.24,-26233.3,-19623.7,-644.996,13412.8,14226,-8092.02
