Frame number,1450
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.316,-21472,-9939.03,593.032,20777.1,-4283.15,830.078
0.317,-21467.2,-9939.81,560.325,20941.3,-4287.84,848.083
0.318,-21636.9,-9853.98,522.466,20972.6,-4274.43,816.873
0.319,-21542.1,-9830.24,537.346,20963.9,-4257.32,824.362
0.32,-21389.2,-9815.9,561.007,21042.2,-4232.11,857.171
0.321,-21544.7,-9843.29,626.87,20967.8,-4380.37,889.026
0.322,-21525.6,-9810.88,608.547,20826.4,-4294.5,843.192
0.323,-21485.1,-9757.12,583.93,20837.8,-4139.86,809.744
0.324,-21559.2,-9789.22,595.375,20770.7,-4308.13,791.016
0.325,-21578.9,-9820.83,571.024,20739.5,-4387.04,765.502
0.326,-21526.7,-9743.93,545.522,20677.1,-4274.62,806.173
0.327,-21444.7,-9838.38,535.89,20649.5,-4188.54,781.834
0.328,-21348.2,-9843.03,586.612,20563.1,-4266.8,821.843
0.329,-21379.1,-9567.65,669.903,20514.1,-4249.34,791.884
0.33,-21443.1,-9600,653.184,20572.7,-4141.87,765.27
0.331,-21570.1,-9666.36,604.058,20767.5,-4147.55,741.489
0.332,-21519,-9621.72,604.667,20864.2,-4125,764.616
0.333,-21459.9,-9630.71,624.967,20671.9,-4114.57,784.37
0.334,-21443.8,-9605.98,654.535,20491,-4025.95,779.333
0.335,-21328.1,-9588.3,612.647,20602.9,-4085.03,758.182
0.336,-21389.4,-9607.45,568.099,20648.4,-4184.6,719.113
0.337,-21341.1,-9646.5,637.039,20691.5,-4077.62,759.056
0.338,-21296.1,-9558.17,697.821,20717.2,-3972.15,781.417
0.339,-21241.9,-9296.79,675.493,20684.9,-4006.51,780.263
0.34,-21181.3,-9467.07,642.19,20626.2,-4090.73,724.983
0.341,-21250.4,-9626.15,649.565,20638.7,-3962.6,687.829
0.342,-21400.4,-9560.17,668.153,20621.3,-3836.34,752.338
0.343,-21324.8,-9497.41,660.6,20468.3,-3903.42,755.582
